seller_rank,orders,units,item_revenue,freight,average_review,late_rate,freight_burden
595,62,72,4727.2,1499.41,3.763888888888889,0.1527777777777778,0.3171877644271451
596,42,46,4705.29,913.11,4.159090909090909,0.06521739130434782,0.19406030234055713
597,59,71,4702.96,980.97,4.112676056338028,0.014084507042253521,0.20858565669280624
598,2,2,4700.0,174.32,1.0,0.5,0.037089361702127656
599,14,14,4688.9,540.72,3.0,0.0,0.11531915801147392
600,160,173,4679.7,2499.2,4.164739884393064,0.057803468208092484,0.5340513280765861
601,12,12,4677.29,203.55,3.5,0.0,0.04351878972652968
602,29,32,4668.3,424.59,3.774193548387097,0.15625,0.09095173832015936
603,20,30,4661.0,1040.45,3.566666666666667,0.13333333333333333,0.22322462990774514
604,43,44,4642.59,914.65,3.659090909090909,0.25,0.19701287427922776
605,34,37,4607.81,804.35,4.594594594594595,0.02702702702702703,0.17456231919284865
606,29,30,4583.0,449.71,4.233333333333333,0.1,0.0981256818677722
607,12,12,4552.0,325.64,5.0,0.0,0.07153778558875219
608,45,48,4541.16,892.45,4.51063829787234,0.020833333333333332,0.1965246765143708
609,43,47,4538.29,958.02,3.723404255319149,0.1702127659574468,0.21109713129835245
610,20,25,4537.6,581.15,4.28,0.04,0.12807431241184766
611,7,8,4536.99,479.44,4.0,0.125,0.10567358535063996
612,9,10,4528.0,191.44,4.0,0.3,0.0422791519434629
613,9,14,4522.28,359.65,3.9285714285714284,0.0,0.07952846794095014
614,5,10,4513.0,209.97,4.7,0.1,0.04652559273210725
615,22,22,4506.28,306.2,3.9545454545454546,0.045454545454545456,0.06794961697897157
616,85,95,4501.99,1305.04,4.336842105263158,0.14736842105263157,0.2898806972027925
617,114,119,4497.7,1885.58,4.369747899159663,0.0,0.419232051937657
618,21,28,4480.6,1309.88,3.9285714285714284,0.0,0.2923447752533143
619,89,96,4476.9,1389.13,4.541666666666667,0.0625,0.31028836918403363
620,17,18,4465.99,513.5,3.823529411764706,0.1111111111111111,0.11498010519504075
621,8,8,4465.34,168.12,4.0,0.0,0.03764998857869725
622,69,85,4462.22,1338.2,3.0357142857142856,0.2235294117647059,0.29989556767707554
623,33,35,4455.34,967.98,4.205882352941177,0.02857142857142857,0.21726288004955852
624,34,39,4449.0,632.31,4.128205128205129,0.0,0.142124072825354
625,18,19,4430.84,346.71000000000004,3.0526315789473686,0.05263157894736842,0.0782492710185879
626,28,29,4423.06,1076.74,3.9310344827586206,0.034482758620689655,0.24343780097941242
627,48,55,4421.01,1026.8,4.2407407407407405,0.01818181818181818,0.23225462055050766
628,5,5,4398.5,135.37,4.2,0.0,0.030776401045811072
629,64,68,4373.98,937.54,3.9411764705882355,0.23529411764705882,0.21434483010896255
630,25,26,4353.9,665.7,4.115384615384615,0.15384615384615385,0.1528974023289465
631,22,56,4349.5,846.34,3.4107142857142856,0.0,0.1945832854351075
632,24,26,4348.400000000001,1229.34,4.384615384615385,0.038461538461538464,0.28271088216355433
633,9,9,4346.4,311.98999999999995,3.7777777777777777,0.1111111111111111,0.07178124424811337
634,35,40,4319.7,981.44,4.225,0.05,0.22720096302984005
635,70,80,4293.0,2167.7599999999998,3.6582278481012658,0.1375,0.5049522478453295
636,11,18,4278.75,512.63,3.111111111111111,0.0,0.11980835524393807
637,5,8,4274.2,192.11,4.428571428571429,0.125,0.0449464227223808
638,33,38,4269.18,1304.17,4.473684210526316,0.02631578947368421,0.30548489405459595
639,18,18,4251.0,273.27,4.444444444444445,0.05555555555555555,0.06428369795342272
640,41,41,4249.59,557.63,4.560975609756097,0.07317073170731707,0.1312197176668808
641,3,3,4248.98,100.06,3.6666666666666665,0.0,0.02354918121525637
642,31,32,4248.91,814.85,4.133333333333334,0.21875,0.1917785973343752
643,37,43,4236.34,683.43,3.880952380952381,0.16279069767441862,0.16132557821138055
644,91,195,4235.85,2439.52,3.8756476683937824,0.046153846153846156,0.5759221879906039
645,49,53,4232.54,1684.44,4.056603773584905,0.1509433962264151,0.39797379351406015
646,56,62,4222.03,842.2900000000001,4.354838709677419,0.06451612903225806,0.19949881928835184
647,36,43,4198.9,757.02,3.86046511627907,0.09302325581395349,0.18029007597227847
648,82,95,4190.72,1857.3999999999999,4.336842105263158,0.021052631578947368,0.4432173946243127
649,92,98,4177.28,1277.07,3.704081632653061,0.15306122448979592,0.3057180749195649
650,75,83,4168.18,1554.3600000000001,3.5304878048780486,0.2289156626506024,0.3729109587397857
651,7,10,4164.4,915.5,4.9,0.0,0.21983959273844975
652,45,46,4162.74,884.47,4.533333333333333,0.021739130434782608,0.21247303458779557
653,24,24,4160.79,588.19,3.4583333333333335,0.375,0.1413649811694414
654,31,32,4158.55,598.61,4.5,0.09375,0.14394680838272955
655,35,72,4150.87,977.19,4.014705882352941,0.06944444444444445,0.235418117165799
656,90,106,4140.17,1575.0,3.638095238095238,0.16981132075471697,0.3804191615320144
657,23,24,4127.33,444.47,3.869565217391304,0.125,0.10768947479363172
658,104,132,4118.86,1315.21,4.3538461538461535,0.09848484848484848,0.31931408205182993
659,26,29,4097.1,457.36,3.896551724137931,0.034482758620689655,0.11163017744258133
660,2,3,4097.0,100.62,4.333333333333333,0.0,0.024559433731999026
661,46,49,4096.96,869.66,4.26530612244898,0.10204081632653061,0.2122695852534562
662,64,71,4092.29,1400.8,4.117647058823529,0.08450704225352113,0.34230223175776886
663,36,36,4088.0,1100.33,3.7222222222222223,0.08333333333333333,0.26916095890410957
664,55,57,4084.75,1076.07,3.6140350877192984,0.15789473684210525,0.26343595079258214
665,25,31,4078.29,569.49,4.290322580645161,0.03225806451612903,0.13963940769293012
666,36,36,4062.4,818.98,4.314285714285714,0.16666666666666666,0.20160003938558488
667,34,35,4061.4,520.11,3.823529411764706,0.11428571428571428,0.12806175210518542
668,9,9,4047.25,167.04,4.555555555555555,0.2222222222222222,0.04127246896040521
669,10,10,4044.1,203.88,3.9,0.0,0.05041418362552855
670,62,64,4043.3,1272.58,4.46875,0.078125,0.3147379615660475
671,141,160,4033.6400000000003,1824.66,3.70625,0.08125,0.4523606469590742
672,7,7,4025.0,133.58,4.285714285714286,0.0,0.03318757763975155
673,39,41,4002.3,847.08,4.487804878048781,0.07317073170731707,0.21164830222621991
674,12,12,4002.0,886.68,3.3333333333333335,0.3333333333333333,0.22155922038980508
675,12,13,3990.91,563.97,4.384615384615385,0.07692307692307693,0.141313635236074
676,30,33,3987.6,910.23,4.242424242424242,0.030303030303030304,0.22826512187782125
677,2,2,3973.9,210.87,4.5,0.0,0.053063740909434054
678,50,68,3964.4,2919.55,3.985074626865672,0.10294117647058823,0.7364418323075371
679,35,43,3956.5,691.65,4.4186046511627906,0.023255813953488372,0.17481359787691142
680,43,43,3955.7,671.5,4.209302325581396,0.023255813953488372,0.16975503703516445
681,46,52,3955.0,766.18,3.5384615384615383,0.0,0.19372439949431097
682,78,99,3944.18,1248.64,4.090909090909091,0.010101010101010102,0.3165778438103738
683,76,102,3925.87,1682.67,3.784313725490196,0.17647058823529413,0.42861072832263936
684,35,35,3922.0,999.27,4.485714285714286,0.02857142857142857,0.2547858235594085
685,33,36,3919.87,1213.4,4.085714285714285,0.05555555555555555,0.30955108205119053
686,20,20,3919.8,552.12,3.8,0.3,0.14085412521046992
687,79,84,3908.94,1590.62,3.9642857142857144,0.09523809523809523,0.40691849964440485
688,23,25,3907.5,459.16,4.695652173913044,0.0,0.11750735764555342
689,29,42,3905.05,635.85,4.214285714285714,0.11904761904761904,0.16282762064506215
690,31,31,3900.09,570.97,4.1,0.03225806451612903,0.1463991856598181
691,29,29,3897.52,671.19,4.068965517241379,0.06896551724137931,0.17220950758431003
692,35,35,3894.05,745.37,4.0588235294117645,0.08571428571428572,0.19141253964381555
693,37,38,3887.0,554.0,4.342105263157895,0.13157894736842105,0.14252636995111911
694,30,30,3883.05,580.83,4.833333333333333,0.03333333333333333,0.14958087070730483
695,26,26,3871.1200000000003,426.91,4.1923076923076925,0.07692307692307693,0.11028074562400546
696,22,22,3845.7,518.77,4.809523809523809,0.0,0.13489611774189356
697,176,187,3843.93,2587.61,3.9297297297297296,0.10695187165775401,0.6731678256367832
698,19,19,3831.9,731.0699999999999,4.473684210526316,0.0,0.19078525013700773
699,23,23,3829.77,926.11,4.217391304347826,0.13043478260869565,0.24181869929525796
700,40,40,3829.73,896.84,4.325,0.15,0.23417838855480674
701,74,84,3827.63,1490.6,4.156626506024097,0.08333333333333333,0.38943158037741366
702,68,86,3795.91,1336.28,4.232558139534884,0.09302325581395349,0.3520315286716492
703,24,28,3793.0,517.21,4.25,0.07142857142857142,0.13635908252043238
704,6,6,3779.94,378.49,4.0,0.16666666666666666,0.10013121901405843
705,12,12,3761.94,369.33,4.166666666666667,0.08333333333333333,0.09817540949616421
706,25,28,3757.0,608.78,3.7857142857142856,0.10714285714285714,0.16203886079318605
707,16,16,3749.0,481.48,4.125,0.125,0.12842891437716725
708,3,3,3747.0,126.57,3.6666666666666665,0.3333333333333333,0.03377902321857486
709,32,36,3746.4,606.12,3.742857142857143,0.027777777777777776,0.16178731582319025
710,11,11,3739.87,185.59,3.909090909090909,0.2727272727272727,0.04962471957581414
711,50,57,3739.16,938.28,2.9642857142857144,0.22807017543859648,0.2509333647129302
712,89,98,3737.95,1445.1499999999999,4.5,0.061224489795918366,0.38661565831538675
713,18,18,3736.99,355.21999999999997,4.777777777777778,0.0,0.09505511119912015
714,77,83,3733.68,1092.77,4.216867469879518,0.060240963855421686,0.29267907265753895
715,37,42,3721.39,727.87,3.4285714285714284,0.023809523809523808,0.19559089480006128
716,23,24,3718.51,585.77,3.9583333333333335,0.125,0.1575281497158808
717,69,108,3714.83,1821.12,3.9245283018867925,0.009259259259259259,0.49022970095536
718,12,12,3709.0,188.31,4.0,0.16666666666666666,0.05077109733081693
719,45,67,3708.7599999999998,1317.5,3.4696969696969697,0.22388059701492538,0.3552400263160733
720,19,19,3706.1,586.61,4.052631578947368,0.2631578947368421,0.15828229135749172
721,79,84,3702.29,1124.57,3.8493975903614457,0.13095238095238096,0.3037498413144297
722,63,73,3698.9,1063.97,4.376712328767123,0.0273972602739726,0.2876449755332666
723,28,28,3697.2000000000003,397.47999999999996,4.357142857142857,0.10714285714285714,0.10750838472357457
724,42,42,3696.0,778.27,4.0476190476190474,0.07142857142857142,0.21057088744588745
725,28,30,3694.5099999999998,723.59,3.9310344827586206,0.03333333333333333,0.19585547203824055
726,27,29,3677.2,555.45,4.448275862068965,0.034482758620689655,0.1510524311976504
727,19,20,3669.64,397.08,4.95,0.0,0.10820679957707023
728,32,32,3668.53,696.46,3.967741935483871,0.09375,0.18984715948895062
729,24,26,3662.0,610.65,3.96,0.0,0.16675314036045877
730,28,29,3661.1800000000003,606.15,3.7241379310344827,0.06896551724137931,0.16556137638684792
731,34,35,3661.03,490.09000000000003,4.228571428571429,0.0,0.13386669871593512
732,29,45,3660.08,676.18,3.888888888888889,0.1111111111111111,0.18474459574654106
733,48,56,3657.64,814.15,3.767857142857143,0.16071428571428573,0.22258888244879213
734,22,23,3656.8,326.47,3.869565217391304,0.08695652173913043,0.08927751039159922
735,31,32,3654.6,524.22,3.9375,0.03125,0.1434411426695124
736,35,36,3654.25,1175.46,4.416666666666667,0.0,0.32166928918382703
737,16,21,3654.0,1011.98,3.65,0.047619047619047616,0.27695128626163107
738,17,18,3653.0,763.52,4.5,0.16666666666666666,0.20901177114700245
739,45,47,3648.08,948.26,4.326086956521739,0.1276595744680851,0.25993399267559925
740,25,26,3636.0,706.81,4.48,0.07692307692307693,0.19439218921892187
741,58,75,3635.37,1038.34,4.306666666666667,0.13333333333333333,0.28562154608746837
742,38,40,3610.7000000000003,755.06,3.9,0.025,0.20911734566704515
743,14,15,3588.0499999999997,594.48,4.333333333333333,0.0,0.16568330987583788
744,6,6,3579.94,273.91,3.8333333333333335,0.0,0.07651245551601424
745,15,15,3578.0,427.32,4.666666666666667,0.0,0.11942984907769703
746,43,48,3571.73,818.82,4.1022727272727275,0.020833333333333332,0.2292502512787921
747,4,4,3563.0,199.07999999999998,4.25,0.0,0.05587426326129666
748,14,17,3554.32,265.22,3.5294117647058822,0.11764705882352941,0.07461905512165477
749,1,1,3549.0,53.47,5.0,0.0,0.015066215835446605
750,35,38,3537.2,621.45,3.6842105263157894,0.2631578947368421,0.17568981115006221
751,33,47,3522.0,798.64,3.8085106382978724,0.06382978723404255,0.22675752413401476
752,6,6,3514.0,112.5,4.166666666666667,0.0,0.03201479795105293
753,28,63,3478.93,741.49,3.111111111111111,0.031746031746031744,0.21313737269792724
754,3,3,3477.7000000000003,138.81,1.0,0.3333333333333333,0.03991431118267821
755,2,8,3472.0,387.56,2.5,0.0,0.11162442396313364
756,4,4,3470.0,216.68,4.0,0.0,0.062443804034582134
757,14,15,3464.9,241.60000000000002,4.133333333333334,0.2,0.06972784207336431
758,22,23,3446.9,602.46,4.608695652173913,0.043478260869565216,0.17478313847225044
759,49,57,3445.7,775.51,4.280701754385965,0.07017543859649122,0.22506602432016717
760,56,61,3426.39,987.22,4.081967213114754,0.01639344262295082,0.28812248459749185
761,3,12,3419.88,191.56,4.666666666666667,0.0,0.05601366129805724
762,11,11,3415.7,420.0,4.363636363636363,0.09090909090909091,0.12296161840911088
763,21,22,3409.78,500.16,4.545454545454546,0.09090909090909091,0.14668395028418255
764,91,104,3408.39,1595.57,4.259803921568627,0.08653846153846154,0.46813011421814993
765,32,39,3393.16,1003.5899999999999,3.5,0.1282051282051282,0.2957685461339872
766,12,13,3385.0299999999997,673.0799999999999,4.538461538461538,0.0,0.19884018753157284
767,28,29,3381.73,479.8,4.655172413793103,0.0,0.1418800436462994
768,44,45,3353.48,798.04,3.6444444444444444,0.13333333333333333,0.23797368703555707
769,137,146,3331.31,2090.33,4.124137931034483,0.0410958904109589,0.6274798802873344
770,32,43,3324.9,1015.96,4.1395348837209305,0.023255813953488372,0.3055610695058498
771,45,47,3322.08,737.65,4.361702127659575,0.0425531914893617,0.22204462264605307
772,5,8,3312.16,989.61,1.3333333333333333,0.5,0.2987808559972948
773,16,16,3286.6899999999996,722.65,4.75,0.125,0.21987166419711018
774,18,19,3281.66,476.12,4.315789473684211,0.10526315789473684,0.14508510936538216
775,12,14,3280.0,268.95,3.7857142857142856,0.0,0.0819969512195122
776,66,68,3270.13,929.65,4.426470588235294,0.1323529411764706,0.2842853342221869
777,14,14,3266.6,444.03999999999996,4.785714285714286,0.0,0.13593338639564073
778,4,4,3263.8,284.3,4.5,0.25,0.08710705312825541
779,37,38,3248.8,887.61,4.578947368421052,0.02631578947368421,0.2732116473774932
780,24,25,3231.0,560.81,3.88,0.04,0.173571649644073
781,9,9,3221.5,406.67,3.888888888888889,0.0,0.12623622536085674
782,16,17,3220.7599999999998,382.82,4.0588235294117645,0.11764705882352941,0.11886014481054162
783,52,67,3217.46,1609.05,3.208955223880597,0.04477611940298507,0.5000994573359109
784,63,67,3195.52,1120.99,3.8358208955223883,0.07462686567164178,0.3508004956939716
785,11,11,3190.1,329.34999999999997,4.181818181818182,0.09090909090909091,0.10324127770289332
786,61,63,3187.7,923.49,4.444444444444445,0.031746031746031744,0.2897041754242871
787,25,25,3187.1000000000004,645.63,4.48,0.0,0.20257600953845187
788,24,25,3181.3,454.85,3.88,0.12,0.14297614182881213
789,32,35,3159.0,514.17,4.114285714285714,0.08571428571428572,0.16276353276353275
790,45,61,3157.2,1270.83,4.016393442622951,0.04918032786885246,0.4025180539718738
791,30,36,3149.04,651.75,3.9722222222222223,0.027777777777777776,0.20696783781723954
792,17,17,3148.0,588.53,4.352941176470588,0.0,0.1869536213468869
793,9,30,3147.16,666.02,4.7,0.0,0.21162571969648827
794,5,5,3140.2799999999997,81.25,4.8,0.0,0.025873488988243088
795,40,41,3139.0,825.33,4.2682926829268295,0.0,0.2629276839757885
796,29,30,3126.0,1419.52,3.9655172413793105,0.13333333333333333,0.4541010876519514
797,20,21,3118.4,586.23,4.0,0.047619047619047616,0.18799063622370446
798,59,61,3114.9,1046.96,4.016666666666667,0.06557377049180328,0.3361135188930624
799,7,9,3104.2000000000003,246.08999999999997,2.5555555555555554,0.3333333333333333,0.07927646414535144
800,4,6,3098.99,1096.47,2.5,0.6666666666666666,0.3538152752993718
801,26,26,3072.3,429.39,4.0,0.07692307692307693,0.1397617420173811
802,22,22,3069.78,345.42,4.181818181818182,0.0,0.1125227214979575
803,48,50,3057.92,799.25,3.5510204081632653,0.0,0.2613704740477187
804,2,3,3057.7000000000003,104.45,4.333333333333333,0.0,0.03415966249141511
805,9,12,3050.0,181.86,4.166666666666667,0.0,0.059626229508196724
806,26,28,3047.2000000000003,582.83,4.071428571428571,0.07142857142857142,0.19126739301653978
807,31,32,3046.8,614.88,4.5,0.0,0.20181173690429302
808,71,78,3039.2999999999997,1208.02,4.256410256410256,0.07692307692307693,0.39746652189648934
809,44,54,3026.0,938.73,4.444444444444445,0.0,0.31022141440846
810,12,12,3021.66,534.89,4.0,0.16666666666666666,0.17701859242932694
811,4,4,3020.0,196.31,4.5,0.0,0.06500331125827814
812,22,22,3013.78,406.67,3.772727272727273,0.09090909090909091,0.13493685670486896
813,110,117,3009.79,1547.71,3.8956521739130436,0.06837606837606838,0.5142252449506444
814,13,14,3002.7,375.61,3.9285714285714284,0.0,0.1250907516568422
815,44,52,2997.25,888.65,4.019230769230769,0.07692307692307693,0.2964884477437651
816,17,21,2992.1,417.28,2.3333333333333335,0.19047619047619047,0.13946057952608534
817,67,82,2990.98,1663.37,4.146341463414634,0.04878048780487805,0.556128760473156
818,61,73,2989.2999999999997,874.21,4.082191780821918,0.0410958904109589,0.2924463921319373
819,33,33,2982.67,577.01,4.0606060606060606,0.030303030303030304,0.19345418702035425
820,22,22,2981.5,452.39,3.8636363636363638,0.13636363636363635,0.1517323494885125
821,4,11,2969.7,482.93,3.1818181818181817,0.45454545454545453,0.16261911977640842
822,46,57,2968.87,969.67,4.175438596491228,0.14035087719298245,0.32661248219019356
823,20,22,2958.9,311.92,4.636363636363637,0.09090909090909091,0.10541755382067661
824,1,1,2951.0,58.53,4.0,0.0,0.019833954591663844
825,2,2,2948.0,75.31,5.0,0.0,0.025546132971506107
826,10,10,2943.51,239.92,3.9,0.0,0.08150813144850874
827,17,17,2943.0,304.09,4.764705882352941,0.0,0.10332653754672103
828,16,19,2934.7200000000003,754.49,2.5555555555555554,0.10526315789473684,0.25709096608875803
829,7,7,2934.0,248.52,3.5714285714285716,0.0,0.08470347648261758
830,10,10,2930.0,258.24,4.9,0.0,0.08813651877133107
831,5,5,2916.6,102.26,4.8,0.0,0.03506137283137901
832,51,52,2904.7999999999997,742.62,4.0,0.15384615384615385,0.2556527127513082
833,7,11,2903.7,174.45,3.272727272727273,0.0,0.060078520508316975
834,40,54,2903.6,653.61,4.351851851851852,0.037037037037037035,0.22510332001653122
835,9,9,2902.2999999999997,165.10999999999999,3.888888888888889,0.3333333333333333,0.05688936360817283
836,19,21,2885.9,428.35,3.9047619047619047,0.0,0.14842856647839495
837,28,36,2881.27,585.16,4.628571428571429,0.027777777777777776,0.20309099806682468
838,50,52,2879.76,845.95,4.173076923076923,0.057692307692307696,0.2937571186487763
839,14,16,2877.7,257.53000000000003,4.25,0.0625,0.08949160788129411
840,33,35,2873.34,607.38,3.6857142857142855,0.05714285714285714,0.21138466036041678
841,20,20,2867.1,296.21,1.263157894736842,0.05,0.10331345261762756
842,24,25,2858.8700000000003,934.98,3.8,0.12,0.32704530111547564
843,52,55,2843.0,788.4,3.0,0.2727272727272727,0.2773126978543792
844,2,2,2840.0,33.81,3.0,0.0,0.01190492957746479
845,9,10,2840.0,355.66999999999996,4.6,0.0,0.12523591549295773
846,10,11,2827.9,251.0,3.6363636363636362,0.2727272727272727,0.08875844266063156
847,22,26,2821.2,455.96999999999997,4.423076923076923,0.038461538461538464,0.16162271373883455
848,64,67,2820.3,1255.58,4.2388059701492535,0.04477611940298507,0.4451937737120164
849,41,45,2819.77,1151.21,3.7333333333333334,0.1111111111111111,0.40826379456480494
850,20,23,2813.04,728.08,3.4782608695652173,0.17391304347826086,0.2588231948354805
851,62,78,2807.3,996.16,4.428571428571429,0.07692307692307693,0.3548462935917073
852,37,38,2805.2000000000003,589.22,3.8157894736842106,0.18421052631578946,0.21004562954513045
853,15,15,2802.7999999999997,275.97,4.133333333333334,0.13333333333333333,0.09846225203368063
854,22,25,2791.28,460.21999999999997,3.88,0.04,0.1648777621736264
855,70,74,2787.4,1123.04,3.8194444444444446,0.0945945945945946,0.40289875869986363
856,14,19,2785.7200000000003,310.31,3.263157894736842,0.0,0.11139310483465674
857,6,7,2778.6,795.46,3.857142857142857,0.0,0.28628086086518395
858,65,80,2778.58,1122.96,4.092105263157895,0.0625,0.40414888180293534
859,27,28,2777.7200000000003,757.4399999999999,4.464285714285714,0.14285714285714285,0.272684071828694
860,16,22,2761.4,287.89,4.363636363636363,0.09090909090909091,0.10425508799884116
861,15,16,2755.5,377.62,3.8125,0.0625,0.13704227907820724
862,12,14,2752.5,661.02,4.428571428571429,0.14285714285714285,0.2401525885558583
863,1,1,2749.0,69.74,1.0,0.0,0.025369225172790104
864,4,4,2748.0,222.42,2.25,0.0,0.08093886462882095
865,7,7,2744.44,242.43,4.428571428571429,0.0,0.08833496086633338
866,25,27,2726.7400000000002,1116.37,3.888888888888889,0.14814814814814814,0.409415639188188
867,36,38,2726.06,659.15,4.315789473684211,0.0,0.24179585188880656
868,31,32,2718.0,569.98,4.125,0.03125,0.2097056659308315
869,2,2,2718.0,104.75,5.0,0.0,0.038539367181751286
870,6,6,2715.0,353.85,4.166666666666667,0.16666666666666666,0.1303314917127072
871,7,7,2708.96,262.59000000000003,4.428571428571429,0.14285714285714285,0.09693387868407065
872,12,14,2708.5,521.02,4.214285714285714,0.14285714285714285,0.19236477755215062
873,13,14,2705.1,581.94,4.357142857142857,0.0,0.21512698236664082
874,22,25,2702.83,657.64,3.56,0.16,0.24331533984749318
875,36,38,2702.19,627.17,4.578947368421052,0.02631578947368421,0.23209692878739094
876,21,24,2692.28,392.56,3.6666666666666665,0.041666666666666664,0.1458094997548546
877,32,34,2690.0,580.96,3.3529411764705883,0.14705882352941177,0.21597026022304833
878,3,3,2685.0,63.06,3.6666666666666665,0.0,0.023486033519553074
879,18,18,2669.9,537.08,3.7777777777777777,0.0,0.20116109217573694
880,33,33,2666.7000000000003,957.31,4.0,0.18181818181818182,0.35898676266546664
881,17,17,2658.9,449.93,4.125,0.17647058823529413,0.169216593328068
882,17,21,2658.45,714.6800000000001,4.523809523809524,0.047619047619047616,0.26883334273730936
883,13,14,2654.8,333.88,4.428571428571429,0.14285714285714285,0.12576465270453518
884,28,30,2648.0,514.32,4.2,0.03333333333333333,0.1942296072507553
885,10,15,2644.95,216.16,2.466666666666667,0.13333333333333333,0.08172555246791055
886,11,11,2640.9,289.27,3.8181818181818183,0.09090909090909091,0.10953462834639704
887,8,10,2638.9300000000003,320.35,2.7,0.2,0.12139389828453198
888,11,11,2636.74,149.22,4.363636363636363,0.18181818181818182,0.05659261057214591
889,26,26,2635.5,415.79,4.384615384615385,0.07692307692307693,0.15776512995636502
890,11,11,2625.7999999999997,205.52,4.090909090909091,0.0,0.0782694797775916
891,12,16,2619.0,496.59999999999997,4.0625,0.125,0.1896143566246659
892,20,26,2616.75,593.64,4.153846153846154,0.0,0.2268615649183147
893,11,18,2597.0,616.79,4.111111111111111,0.0,0.2375009626492106
894,10,15,2588.9,259.42,3.933333333333333,0.2,0.10020472015141565
895,44,53,2588.07,747.26,3.6792452830188678,0.03773584905660377,0.2887325304184199
896,23,27,2580.0,1214.87,3.814814814814815,0.14814814814814814,0.47087984496124025
897,12,15,2575.9,341.47,4.6,0.0,0.13256337590744982
898,16,16,2575.9,346.43,4.3125,0.0625,0.13448891649520556
899,159,169,2574.7799999999997,2307.1,4.149700598802395,0.029585798816568046,0.8960377197275108
900,12,13,2571.95,302.27,4.230769230769231,0.0,0.11752561286183635
901,40,44,2563.0,853.69,3.727272727272727,0.09090909090909091,0.333082325399922
902,4,14,2561.96,302.82,3.5714285714285716,0.0,0.1181985667223532
903,30,30,2554.2,401.47,4.310344827586207,0.16666666666666666,0.1571803304361444
904,23,31,2548.5,583.32,3.967741935483871,0.06451612903225806,0.2288875809299588
905,16,17,2543.87,302.77000000000004,4.235294117647059,0.058823529411764705,0.11901944674845807
906,17,17,2527.5899999999997,224.85,4.0588235294117645,0.058823529411764705,0.08895825667928739
907,63,66,2522.7,1167.44,4.4393939393939394,0.045454545454545456,0.46277401197130064
908,12,12,2522.0,443.32,4.083333333333333,0.0,0.17578112609040444
909,46,50,2518.37,751.5,3.617021276595745,0.32,0.2984073031365526
910,52,62,2517.48,1117.12,3.870967741935484,0.11290322580645161,0.4437453326342215
911,8,8,2504.2,130.63,4.75,0.0,0.05216436386870058
912,14,16,2489.3,208.53,4.4375,0.0,0.0837705379022215
913,24,26,2482.1,349.52,4.1923076923076925,0.038461538461538464,0.14081624430925427
914,7,7,2478.3999999999996,321.1,4.857142857142857,0.0,0.12955939315687542
915,9,9,2471.0,247.74,4.222222222222222,0.2222222222222222,0.10025900445163902
916,13,15,2470.9,229.01999999999998,4.666666666666667,0.0,0.09268687522764983
917,18,24,2463.52,395.64,4.208333333333333,0.041666666666666664,0.1605994674287199
918,21,22,2461.41,378.01,4.545454545454546,0.09090909090909091,0.15357457717324624
919,11,11,2459.89,175.79000000000002,2.3636363636363638,0.18181818181818182,0.0714625450731537
920,6,17,2433.0,227.91000000000003,5.0,0.0,0.09367447595561036
921,34,39,2429.0,486.42,4.461538461538462,0.02564102564102564,0.20025524907369288
922,47,51,2424.78,855.41,4.176470588235294,0.0196078431372549,0.3527783963906003
923,7,13,2421.7,268.94,4.0,0.0,0.11105421811124418
924,18,20,2419.0,535.21,3.95,0.0,0.22125258371227782
925,19,23,2418.2999999999997,526.7,3.869565217391304,0.0,0.21779762643179096
926,17,17,2415.93,225.51,4.529411764705882,0.058823529411764705,0.09334293626057047
927,34,38,2411.3,557.47,3.3684210526315788,0.13157894736842105,0.23119064405092687
928,18,20,2410.0,284.72,3.8,0.05,0.11814107883817429
929,2,2,2399.98,230.7,5.0,0.0,0.09612580104834206
930,30,31,2388.3,642.34,4.580645161290323,0.03225806451612903,0.2689528116233304
931,10,11,2382.5,264.33,4.545454545454546,0.0,0.11094648478488982
932,12,12,2381.0,265.94,4.25,0.16666666666666666,0.11169256614867702
933,20,24,2376.0,296.82,4.125,0.20833333333333334,0.12492424242424242
934,13,14,2369.8,485.32,2.642857142857143,0.0,0.20479365347286688
935,4,6,2368.8,150.83,3.8333333333333335,0.0,0.06367359000337723
936,23,24,2359.27,389.69,4.375,0.08333333333333333,0.16517397330530206
937,18,19,2356.61,340.23,3.5789473684210527,0.0,0.14437263696581107
938,10,10,2355.0,490.12,4.4,0.0,0.20811889596602973
939,53,53,2349.94,687.37,4.415094339622642,0.0,0.2925053405618867
940,3,5,2349.0,135.3,4.8,0.0,0.057598978288633466
941,39,44,2338.25,697.14,4.7272727272727275,0.022727272727272728,0.29814604939591577
942,8,8,2332.3,246.2,4.625,0.0,0.10556103417227627
943,11,11,2324.82,190.73,4.545454545454546,0.09090909090909091,0.08204076014487142
944,42,43,2323.3,704.24,4.3023255813953485,0.046511627906976744,0.30312056127060644
945,14,14,2312.1,395.02,4.357142857142857,0.0,0.17084901172094633
946,40,41,2305.9,632.16,4.109756097560975,0.07317073170731707,0.274148922329676
947,69,76,2304.15,1012.02,4.355263157894737,0.10526315789473684,0.43921619686218344
948,37,44,2286.09,924.3,4.609756097560975,0.0,0.4043147907562694
949,16,16,2284.98,435.95,3.625,0.0,0.1907894160999221
950,15,15,2265.7,569.41,4.733333333333333,0.06666666666666667,0.2513174736284592
